Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,2,cups,,2736.0,125.712,85.488,230.4
purpose flour,3,cups,,-,-,-,-
white sugar,1 1/4,cups,,967.5,249.95,0.0,0.0
baking soda,1/8,teaspoon,,0.0,0.0,0.0,0.0
