Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
white rice,1 1/3,cups,uncooked,900.3333,197.21,17.5873,1.6280000000000001
water,2 2/3,cups,,0.0,0.0,0.0,0.0
chicken breast half,4,,skinless boneless,-,-,-,-
monterey jack cheese,2,cups,shredded,-,-,-,-
cheddar cheese,2,cups,shredded,-,-,-,-
cream chicken soup,1,can,condensed,274.5,21.838,7.2589999999999995,17.5985
cream mushroom soup,1,can,condensed,298.4708,25.6912,5.1004,20.024
onion,1,,chopped,64.0,14.944,1.76,0.16
salsa,1 1/2,cups,mild,113.1,25.896,5.928,0.6629999999999999
