Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,1/2,cup,,-,-,-,-
cocoa powder,1/4,cup,unsweetened,49.02,12.4485,4.2139999999999995,2.9455
salt,1,pinch,,-,-,-,-
egg,2,,,143.0,0.72,12.56,9.51
white sugar,1 1/3,cups,,1032.0,266.6133,0.0,0.0
vanilla extract,1,tablespoon,,37.44,1.6445,0.0078,0.0078
butter,1/2,cup,melted,684.0,31.428,21.372,57.6
