Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
potato,6,,peeled cubed,-,-,-,-
cream mushroom soup,1,can,condensed,298.4708,25.6912,5.1004,20.024
milk,1 1/4,cups,,186.05,14.579,9.6075,9.9735
onion,1,,diced,64.0,14.944,1.76,0.16
black pepper,1/2,teaspoon,ground,2.8865,0.7354,0.1195,0.0375
