Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
milk,1,cup,,148.84,11.6632,7.686,7.9788
egg,1,,,71.5,0.36,6.28,4.755
margarine,2,tablespoons,,202.75799999999998,0.2538,0.2538,22.701
white sugar,1/3,cup,,258.0,66.6533,0.0,0.0
salt,3/4,teaspoon,,-,-,-,-
bread flour,3,cups,,1483.71,298.0983,49.2378,6.8226
active yeast,2 1/2,teaspoons,,-,-,-,-
