Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
yogurt,16,cups,,2391.2,182.672,136.024,127.4
salt,1,teaspoon,,-,-,-,-
olive oil,1/4,cup,,477.36,0.0,0.0,54.0
