Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg,6,,,429.0,2.16,37.68,28.53
zucchini,3,,shredded,99.96,18.2868,7.1148,1.8816
zucchini,1,,diced,99.96,18.2868,7.1148,1.8816
salt,1,teaspoon,,-,-,-,-
black pepper,1/2,teaspoon,ground,2.8865,0.7354,0.1195,0.0375
parmesan cheese,3,tablespoons,grated,55.5,6.0,6.0,0.75
basil,1/4,cup,chopped,1.38,0.159,0.18899999999999997,0.0384
purpose flour,1 1/2,cups,,-,-,-,-
vegetable oil,2,cups,,3758.32,0.0,0.0,436.0
