Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
milk,1 1/4,cups,,186.05,14.579,9.6075,9.9735
cornmeal,1,cup,,441.64,93.8058,9.9064,4.3798
purpose flour,1,cup,,-,-,-,-
baking powder,4,teaspoons,,9.752,5.0968,0.0,0.0
kosher salt,3/4,teaspoon,,-,-,-,-
egg,2,,beaten,143.0,0.72,12.56,9.51
butter,1/4,cup,unsalted melted,342.0,15.714,10.686,28.8
vegetable oil,1,tablespoon,,117.23200000000001,0.0,0.0,13.6
