Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
shortening,8,cups,,226.304,0.0,0.0,25.6
purpose flour,4,cups,unbleached,-,-,-,-
baking powder,4,teaspoons,,9.752,5.0968,0.0,0.0
salt,2,teaspoons,,-,-,-,-
shortening,2,tablespoons,,226.304,0.0,0.0,25.6
water,1,cup,,0.0,0.0,0.0,0.0
cinnamon,2,teaspoons,ground,-,-,-,-
white sugar,1/2,cup,,387.0,99.98,0.0,0.0
