Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/4,cup,,342.0,15.714,10.686,28.8
white sugar,1/4,cup,,193.5,49.99,0.0,0.0
self rising flour,1/2,cup,,-,-,-,-
egg,1,,beaten,71.5,0.36,6.28,4.755
milk,2,tablespoons,,18.3,1.4340000000000002,0.945,0.981
