Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2 1/2,cups,,-,-,-,-
egg,2,,beaten,143.0,0.72,12.56,9.51
milk,1/2,cup,,74.42,5.8316,3.843,3.9894
salt,2,teaspoons,,-,-,-,-
chicken broth,8,cups,,624.96,15.12,89.1072,20.9664
cream chicken soup,2,cans,condensed,549.0,43.676,14.517999999999999,35.196999999999996
heavy whipping cream,2,cups,,816.0,6.5760000000000005,6.816,86.59200000000001
potato,2,,cut,-,-,-,-
onion,1/2,,chopped,32.0,7.472,0.88,0.08
