Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
shortening,1,cup,,1812.2,0.0,0.0,205.0
purpose flour,2,cups,,-,-,-,-
salt,1,teaspoon,,-,-,-,-
black pepper,1,teaspoon,ground,5.773,1.4708,0.239,0.075
chicken,1,,cut,-,-,-,-
