Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,3,cups,,-,-,-,-
water,1,cup,,0.0,0.0,0.0,0.0
egg,5,,beaten,357.5,1.8,31.4,23.775
salt,1,teaspoon,,-,-,-,-
baking powder,1/4,teaspoon,,0.6095,0.3185,0.0,0.0
