Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
beef,1/2,pound,ground,449.05699999999996,0.0,44.0439,28.8712
garlic powder,1/4,teaspoon,,2.5653,0.5637,0.1283,0.0057
oregano,1/2,teaspoon,,1.325,0.3446,0.045,0.0214
bean,1,can,refried,80.0,11.3103,11.5862,1.3793
flour tortilla,6,,,-,-,-,-
mexican cheese,2,cups,shredded blend,984.72,12.2232,56.6016,79.1472
salsa,1/2,cup,,37.7,8.632,1.976,0.221
