Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
peanut butter,1 1/2,cups,,2279.43,83.4759,93.1122,193.2678
soy sauce,3,tablespoons,,25.44,2.3664,3.9072,0.2736
lime juice,2,tablespoons,,7.5625,2.5469999999999997,0.127,0.0212
fish sauce,1,tablespoon,,6.3,0.6552,0.9108,0.0018
pepper sauce,1,tablespoon,,-,-,-,-
ginger root,1,tablespoon,minced,4.8,1.0662,0.1092,0.045
sesame oil,1,tablespoon,toasted,120.22399999999999,0.0,0.0,13.6
white sugar,1,tablespoon,,48.762,12.5975,0.0,0.0
