Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
wheat flour,2 1/2,cups,,1020.0,215.91,39.63,7.5
salt,3/4,teaspoon,,-,-,-,-
water,1,cup,,0.0,0.0,0.0,0.0
