Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
rice,1,cup,sweet,678.95,141.0625,13.949000000000002,5.92
coconut milk,1,cup,,552.0,13.296,5.496,57.216
white sugar,2,tablespoons,,97.524,25.195,0.0,0.0
salt,1/8,teaspoon,,-,-,-,-
mango,1,,ripe peeled seeded sliced,99.0,24.717,1.3530000000000002,0.627
