Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/4,cup,,342.0,15.714,10.686,28.8
mayonnaise,1/4,cup,,209.38,0.0,0.2146,23.2
garlic,3,cloves,,13.41,2.9754,0.5724,0.045
french bread,1,loaf,sliced,-,-,-,-
