Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2,cups,,-,-,-,-
baking powder,2 1/2,teaspoons,,6.095,3.1855,0.0,0.0
baking soda,1/2,teaspoon,,0.0,0.0,0.0,0.0
salt,1,dash,,-,-,-,-
white sugar,1,tablespoon,,48.762,12.5975,0.0,0.0
butter,1/2,cup,,684.0,31.428,21.372,57.6
buttermilk,3/4,cup,,-,-,-,-
