Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
water,1,cup,,0.0,0.0,0.0,0.0
purpose flour,2,cups,,-,-,-,-
baking powder,2,teaspoons,,4.876,2.5484,0.0,0.0
salt,1,teaspoon,,-,-,-,-
olive oil,1,tablespoon,,119.34,0.0,0.0,13.5
cayenne pepper,1,teaspoon,,5.724,1.0193,0.2162,0.3109
garlic salt,1,teaspoon,,-,-,-,-
basil,1 1/2,teaspoons,crushed,0.3047,0.0351,0.0417,0.0085
parmesan cheese,1/4,cup,grated,74.0,8.0,8.0,1.0
