Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
water,1/2,cup,,0.0,0.0,0.0,0.0
cornstarch,1/2,cup,,243.84,58.4128,0.1664,0.032
coconut milk,1,cup,,552.0,13.296,5.496,57.216
water,3/4,cup,,0.0,0.0,0.0,0.0
white sugar,1/2,cup,,387.0,99.98,0.0,0.0
corn kernel,1/4,cup,sweet,46.1775,9.1192,1.2761,0.5006
coconut,1/4,cup,sweetened flaked,70.8,3.0460000000000003,0.6659999999999999,6.6979999999999995
