Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
chicken,1,,,-,-,-,-
garlic,10,cloves,,44.7,9.918,1.9080000000000001,0.15
garam masala,1/4,cup,,-,-,-,-
lime,1,,,-,-,-,-
