Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
olive oil,1/2,cup,,954.72,0.0,0.0,108.0
carrot,4,,sliced,209.92,49.0496,4.7616,1.2288
onion,1,,sliced,64.0,14.944,1.76,0.16
sea salt,1,teaspoon,,-,-,-,-
black pepper,1/2,teaspoon,ground,2.8865,0.7354,0.1195,0.0375
cumin,1/2,teaspoon,ground,3.9375,0.4645,0.187,0.2338
turmeric,1/4,teaspoon,ground,2.34,0.5036,0.0726,0.0244
head cabbage,1/2,,shredded,-,-,-,-
potato,5,,peeled cut,-,-,-,-
