Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2 1/3,cups,,-,-,-,-
egg,4,,,286.0,1.44,25.12,19.02
milk,1 1/4,cups,,186.05,14.579,9.6075,9.9735
butter,1/3,cup,,456.0,20.951999999999998,14.248,38.4
