Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/4,cup,,342.0,15.714,10.686,28.8
maple syrup,1/2,cup,,409.5,105.588,0.063,0.0945
confectioner sugar,1,cup,,-,-,-,-
cinnamon,1/8,teaspoon,ground,-,-,-,-
salt,1,pinch,,-,-,-,-
walnut,2 1/2,cups,chopped,4817.8,0.0,0.0,545.0
